id,genre,class,num_class,popularity,duration,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
24NuEDgyRIljwSyY0lsr7b,k-pop,pop,1,75,198260,0.719,0.758,0.0,0.129,-5.167,0.0,0.0851,147.023,0.49
2Mfv5HaqnI18Q9JRv9hqnn,dance pop,pop,1,63,211784,0.708,0.661,0.000244,0.113,-6.543,0.0,0.0546,102.046,0.317
4yJiXq86uM56uIfIZgE440,electropop,pop,1,7,200400,0.755,0.631,0.0,0.0929,-6.128,1.0,0.0261,100.026,0.881
2ufmtcIFdFpuUYBPXK5f67,dance pop,pop,1,76,181805,0.667,0.583,4.48e-05,0.181,-5.127,0.0,0.0747,92.043,0.187
6FZDfxM3a3UCqtzo5pxSLZ,dance pop,pop,1,78,201660,0.752,0.488,9.11e-06,0.0936,-7.05,1.0,0.0705,136.041,0.533
1OfLNb6dQ9dra1B58iT9Ex,dance pop,pop,1,64,234858,0.385,0.871,0.0,0.579,-4.604,0.0,0.0795,189.76,0.538
55ZcA6PazdlXjE1jO5GrzJ,dance pop,pop,1,60,186187,0.663,0.531,0.0,0.146,-6.339,1.0,0.0827,125.014,0.366
0ycFQvBTfuo1LCdG0HhszL,electropop,pop,1,1,186613,0.862,0.4,7.49e-06,0.123,-7.486,1.0,0.0736,122.963,0.596
35FjZytt5TukIgJD86UybL,dance pop,pop,1,59,171015,0.679,0.197,0.0,0.0887,-7.078,1.0,0.0331,79.504,0.559
66c7n8ZXmYQQeXyNVfiArc,dance pop,pop,1,55,234410,0.533,0.437,0.0,0.106,-7.659,0.0,0.162,143.263,0.48
6BORJ0ZazxMBpM3cWg79Id,dance pop,pop,1,57,167904,0.509,0.265,1.08e-06,0.198,-9.716,0.0,0.0344,70.028,0.291
42SOtYBdnfj9zEdZSlAq5k,dance pop,pop,1,62,221095,0.626,0.55,0.0,0.118,-5.105,0.0,0.029,133.976,0.123
1H3Okhf16ttAICZF7zgDko,dance pop,pop,1,59,143364,0.685,0.898,0.000103,0.377,-5.796,1.0,0.186,139.993,0.684
2sOOXgEGB7nhKO8mmc1GhI,dance pop,pop,1,57,76480,0.406,0.368,0.0,0.354,-6.31,1.0,0.0296,157.885,0.707
1ZoQVu9XBssJBdeKMgF2eV,dance pop,pop,1,59,138204,0.55,0.732,0.0,0.0425,-6.88,1.0,0.105,153.836,0.246
3jgHKbpswygyOMipFz06RQ,dance pop,pop,1,58,153089,0.399,0.224,0.0,0.0836,-11.19,1.0,0.119,170.795,0.172
1ed6Wdjk7gkxI2lIYjAoJ2,dance pop,pop,1,58,174806,0.642,0.317,0.0,0.207,-9.325,1.0,0.155,150.152,0.617
6ZmwwHYtun94UOdFWWgdif,dance pop,pop,1,56,161155,0.705,0.89,0.0,0.14,-4.356,1.0,0.0555,94.013,0.45
5rSVQzJQ5nMUcFJDkJMfzL,chicago rap,rap,0,68,199991,0.656,0.566,0.0,0.0655,-9.501,1.0,0.339,137.215,0.563
5Xhqh4lwJPtMUTsdBztN1a,colombian pop,pop,1,77,190570,0.775,0.696,0.00184,0.157,-5.184,0.0,0.0681,92.007,0.775
2uiOyiRxtNix52dpeaDQPM,electropop,pop,1,2,232853,0.746,0.45,0.0,0.172,-8.543,1.0,0.0872,95.998,0.336
06scTb0zbkxYNgpAB3J9fN,houston rap,rap,0,64,183142,0.742,0.731,0.0,0.131,-4.362,0.0,0.306,174.019,0.547
3HWzoMvoF3TQfYg4UPszDq,dance pop,pop,1,80,173325,0.715,0.624,0.0,0.123,-3.046,0.0,0.114,158.087,0.412
78qd8dvwea0Gosb6Fe6j3k,dance pop,pop,1,85,134239,0.707,0.955,0.0,0.202,-4.593,0.0,0.222,125.989,0.575
1fUXdFpj8AbpkdwiaJwQWk,dance pop,pop,1,49,159735,0.682,0.919,0.0,0.442,-3.18,0.0,0.0875,95.982,0.535
3GVkPk8mqxz0itaAriG1L7,emo rap,rap,0,86,95466,0.734,0.57,2.14e-05,0.112,-7.066,0.0,0.133,129.953,0.689
18ssFhD04lWo1RzpcohnrG,dance pop,pop,1,67,227813,0.557,0.387,0.0,0.111,-6.338,1.0,0.0374,129.98,0.317
3XF5xLJHOQQRbWya6hBp7d,electropop,pop,1,81,180952,0.678,0.533,0.219,0.139,-10.485,1.0,0.186,150.455,0.323
4QIo4oxwzzafcBWkKjDpXY,electropop,pop,1,78,243725,0.521,0.125,0.00207,0.265,-17.832,1.0,0.239,111.554,0.0528
3Tc57t9l2O8FwQZtQOvPXK,electropop,pop,1,78,179889,0.939,0.305,0.000169,0.105,-10.952,0.0,0.354,100.029,0.563
40T5GIqQ1CegGm2PTEl8Bu,electropop,pop,1,52,203569,0.483,0.412,0.0,0.116,-8.461,1.0,0.0402,170.163,0.247
0tMSssfxAL2oV8Vri0mFHE,electropop,pop,1,80,242652,0.319,0.0561,0.00384,0.388,-23.023,1.0,0.045,79.764,0.082
4CxFN5zON70B3VOPBYbd6P,electropop,pop,1,83,219146,0.561,0.0848,2.62e-05,0.112,-15.099,1.0,0.0404,102.128,0.206
6X29iaaazwho3ab7GNue5r,electropop,pop,1,75,173201,0.735,0.235,0.00604,0.107,-13.239,1.0,0.315,62.446,0.462
7ikRId3U9AXd6tfF2fbItC,country rap,rap,0,74,145222,0.65,0.637,0.000607,0.51,-6.195,1.0,0.0369,140.115,0.575
6zGPytJiZmFuyVq7RTNO9G,canadian pop,pop,1,58,185418,0.824,0.503,5.25e-05,0.107,-6.94,0.0,0.156,109.397,0.784
7CHi4DtfK4heMlQaudCuHK,dance pop,pop,1,86,168387,0.598,0.526,0.0,0.14,-8.659,0.0,0.0415,123.935,0.529
4GyMIm2BEMoOXjmIvSpfLi,melodic rap,rap,0,3,148676,0.48,0.679,0.0,0.152,-6.776,0.0,0.264,81.186,0.29
5px6upUHM3fhOP621Edp4V,dance pop,pop,1,74,193829,0.647,0.844,0.000658,0.102,-3.756,1.0,0.0457,146.962,0.746
2slqvGLwzZZYsT4K4Y1GBC,pop,pop,1,68,157507,0.56,0.78,0.0,0.0714,-4.895,0.0,0.0517,93.516,0.602
5HqRQwSAPAgJBQ3bhtpUTg,dance pop,pop,1,63,197003,0.754,0.561,0.0267,0.126,-6.279,0.0,0.333,192.034,0.539
51CeiXQgEq3YD4D6v3GjfB,dance pop,pop,1,51,196040,0.65,0.763,0.0,0.0782,-6.124,1.0,0.134,150.021,0.354
3ZFTkvIE7kyPt6Nu3PEa7V,colombian pop,pop,1,85,218093,0.778,0.824,0.0,0.405,-5.892,0.0,0.0712,100.024,0.756
2Cd9iWfcOpGDHLz6tVA3G4,colombian pop,pop,1,80,202626,0.766,0.873,0.0,0.0764,-6.381,0.0,0.143,126.988,0.743
2lnzGkdtDj5mtlcOW2yRtG,colombian pop,pop,1,76,196160,0.793,0.832,1.12e-05,0.202,-4.862,0.0,0.0406,107.661,0.872
6mICuAdrwEjh6Y6lroV2Kg,colombian pop,pop,1,77,195840,0.852,0.773,3.05e-05,0.159,-2.921,0.0,0.0776,102.034,0.907
4cS2HQ6jK80vqdY9ofpztx,colombian pop,pop,1,70,188866,0.865,0.69,0.0138,0.225,-7.448,1.0,0.0444,121.983,0.868
3TTMUI5dFcbeNSDTTDY9M8,pop,pop,1,75,181013,0.679,0.728,0.0,0.107,-3.092,0.0,0.154,152.001,0.46
4ZLzoOkj0MPWrTLvooIuaa,sad rap,rap,0,85,179080,0.498,0.235,0.0,0.144,-16.541,0.0,0.188,118.917,0.0895
364dI1bYnvamSnBJ8JcNzN,canadian pop,pop,1,80,212868,0.811,0.553,0.0,0.105,-6.644,1.0,0.0552,148.014,0.86
003VDDA7J3Xb2ZFlNx7nIZ,melodic rap,rap,0,54,236778,0.842,0.578,0.0,0.228,-6.05,0.0,0.138,74.496,0.19
75dLEqanQTupF3dtP9exT5,dance pop,pop,1,75,156881,0.911,0.637,3.68e-05,0.238,-8.381,1.0,0.447,149.996,0.66
6wJYhPfqk3KGhHRG76WzOh,melodic rap,rap,0,84,162546,0.774,0.554,0.0,0.132,-7.909,1.0,0.0383,99.034,0.349
5IUOU5xkzGHsRFOYNu3GSK,dance pop,pop,1,72,176283,0.723,0.726,0.000126,0.057,-3.835,0.0,0.0472,100.051,0.962
5hff5RQeE84pznOt8WEWeO,dance pop,pop,1,70,181466,0.609,0.785,0.0,0.171,-3.32,1.0,0.0891,151.995,0.756
1tdofYaObJtffeWsCFrg04,melodic rap,rap,0,56,186304,0.68,0.58,0.0,0.0518,-7.641,0.0,0.287,79.847,0.636
1LdS1ULS9e18oW3M2C1MUj,electropop,pop,1,20,146146,0.784,0.278,0.000196,0.112,-10.745,1.0,0.041,105.034,0.741
1qf82BwoRe9zdLvyvx7oGP,pop,pop,1,51,179501,0.796,0.868,0.00024,0.115,-5.774,0.0,0.0992,124.981,0.586
1AzqpMy3yLYNITSOUrnL8i,dark trap,rap,0,62,143733,0.724,0.771,0.0,0.362,-6.208,0.0,0.369,90.565,0.867
7eJMfftS33KTjuF7lTsMCx,emo rap,rap,0,89,173333,0.726,0.431,0.0,0.696,-8.765,0.0,0.135,144.026,0.348
73SpzrcaHk0RQPFP73vqVR,electropop,pop,1,80,242265,0.38,0.219,0.0104,0.0827,-13.273,0.0,0.0358,73.537,0.0517
4umIPjkehX1r7uhmGvXiSV,canadian pop,pop,1,82,212866,0.806,0.546,0.0,0.102,-6.637,1.0,0.0575,147.986,0.874
2ZlCGeK30BLRNSPC832pNZ,canadian pop,pop,1,74,219933,0.825,0.483,1.48e-05,0.204,-5.746,0.0,0.08,139.98,0.892
733c1CWmIGymoQXdp7Us88,melodic rap,rap,0,73,188563,0.819,0.654,0.0,0.0996,-6.665,0.0,0.136,133.503,0.455
16wAOAZ2OkqoIDN7TpChjR,canadian pop,pop,1,76,208520,0.676,0.506,0.0,0.118,-6.652,0.0,0.0958,145.842,0.497
5Py8zRKGkZvgHniVVtvNCN,canadian pop,pop,1,69,136906,0.566,0.438,0.0,0.212,-7.564,0.0,0.0367,117.127,0.692
40qyPyljksBEqlNw5sW37T,canadian pop,pop,1,68,168200,0.764,0.443,1.96e-05,0.0749,-6.625,1.0,0.0439,138.999,0.63
1PnAx788sAvcI3ZxTlEyX8,canadian pop,pop,1,66,202720,0.796,0.777,2.87e-05,0.095,-6.112,0.0,0.0567,141.97,0.96
2o9LAypwGH4ctV0i9boo6d,canadian pop,pop,1,72,200773,0.648,0.681,0.00783,0.0971,-8.389,0.0,0.0378,157.941,0.767
75nKBP8jQu681pTNCtrEnn,canadian pop,pop,1,63,179626,0.774,0.603,4.37e-05,0.0869,-7.319,1.0,0.0591,149.982,0.977
2ZTYlnhhV1UAReg7wIGolx,dance pop,pop,1,76,193795,0.483,0.361,4.66e-06,0.098,-7.889,1.0,0.0738,171.649,0.307
4l2rsMfr20dj6nf6i6F3Y8,melodic rap,rap,0,61,225265,0.687,0.592,0.0,0.279,-6.378,1.0,0.224,178.83,0.246
1b6tPXXCV2fSNtR3SKWUQA,canadian pop,pop,1,67,195333,0.702,0.608,0.0,0.129,-6.843,1.0,0.0359,75.012,0.597
5VwwpU7KsLhgfbMEecedhJ,canadian pop,pop,1,67,185426,0.832,0.508,5.39e-05,0.107,-6.913,0.0,0.149,109.352,0.75
39nTNk5MfyiiRupTwn1iyC,canadian pop,pop,1,60,178013,0.772,0.616,2.36e-06,0.104,-4.673,1.0,0.102,129.967,0.279
0dIz1I7IwX5ardG47AHxCZ,melodic rap,rap,0,56,175128,0.816,0.754,0.0,0.129,-3.911,1.0,0.389,159.073,0.604
4MzhmCOgPB7xb87f1CXjlA,melodic rap,rap,0,62,181744,0.54,0.643,0.0,0.174,-4.707,0.0,0.288,178.125,0.328
521Os1SMlxmsoevsqyjNmJ,canadian pop,pop,1,67,135493,0.485,0.412,0.0,0.12,-7.766,0.0,0.042,64.062,0.612
6PzOPrXx8tJEqace76yrv2,canadian pop,pop,1,65,176733,0.465,0.494,0.0,0.127,-7.595,0.0,0.066,127.298,0.457
60brXKLTC15vK0av5gIldm,canadian pop,pop,1,64,170586,0.438,0.315,0.0,0.151,-8.186,1.0,0.0375,190.064,0.449
6cZH4rX1KTt1aJ3Ql6Ynja,melodic rap,rap,0,77,161764,0.644,0.587,0.0,0.0759,-6.736,0.0,0.353,173.972,0.68
2hLu8L8SNfCN4yKyPdX0h3,canadian pop,pop,1,65,165120,0.639,0.437,0.0,0.12,-6.959,1.0,0.0355,147.575,0.751
0LVaWrTztFOuN7g7gcyLs8,melodic rap,rap,0,59,161055,0.489,0.554,1.9e-06,0.088,-8.437,1.0,0.183,86.584,0.331
3o0nkjyy6eZL5lZcEpvJec,melodic rap,rap,0,62,148676,0.48,0.679,0.0,0.152,-6.776,0.0,0.264,81.186,0.29
6VLkgf5YmLixsabdqiCVGU,canadian pop,pop,1,59,149653,0.375,0.304,0.0,0.196,-9.897,1.0,0.0325,83.832,0.295
74fV8TuLZKVzSIOOGu8wwI,chicago rap,rap,0,63,165726,0.92,0.833,0.0,0.0596,-3.18,1.0,0.253,141.034,0.645
18AIesWCXvIbXu8RqQw1E1,melodic rap,rap,0,58,185454,0.639,0.571,0.0,0.144,-7.332,1.0,0.511,88.047,0.569
7ExiKb3YCTGpaLPtFKzYUk,melodic rap,rap,0,55,204419,0.506,0.591,0.0,0.154,-8.428,1.0,0.386,169.752,0.752
4CXSzoyTD2MmedFArsSIUp,melodic rap,rap,0,60,175106,0.566,0.676,0.0,0.0878,-6.05,1.0,0.128,84.683,0.123
2FBpJGt00G0h1q0RHuqaGO,canadian pop,pop,1,64,209213,0.655,0.578,0.0,0.109,-5.711,0.0,0.0534,145.869,0.546
63dg6LdBGxa0QA93M2snLA,melodic rap,rap,0,57,188025,0.643,0.608,0.000101,0.247,-8.446,0.0,0.152,156.974,0.564
0LHWHUcUYhFAUkCt2q4Gad,melodic rap,rap,0,59,196618,0.842,0.52,0.0,0.115,-6.51,1.0,0.122,109.008,0.482
4T2qYgSrpQe1nSzQo9tZFv,dark trap,rap,0,0,153652,0.884,0.903,0.000372,0.302,-3.672,0.0,0.2,75.022,0.839
5SON8GFVi5chitOTgM8QIe,cali rap,rap,0,56,171157,0.686,0.614,0.0,0.0888,-7.897,0.0,0.36,90.634,0.355
1U5pPF8f6APVCoc6t2KfIB,melodic rap,rap,0,56,183703,0.579,0.612,0.0,0.108,-4.685,1.0,0.111,133.366,0.425
75N0cen8wTAlL5nPFprGoE,florida rap,rap,0,50,147252,0.474,0.573,0.0,0.193,-4.754,0.0,0.225,85.669,0.154
1njRzdfGNUY2RZU0lVO787,melodic rap,rap,0,65,183588,0.512,0.623,0.0,0.13,-6.553,0.0,0.0808,112.15,0.219
76MqbWX5us3UmGJImualTj,melodic rap,rap,0,54,105674,0.678,0.674,0.0,0.0915,-6.175,1.0,0.0687,119.195,0.417
0VZe8C7xgAIQC0E0qEVIEh,melodic rap,rap,0,63,156960,0.941,0.676,4.64e-06,0.0986,-5.54,0.0,0.0936,120.073,0.93
5AmzfSxCIOPxPmppoHrr12,melodic rap,rap,0,58,214152,0.596,0.547,0.0,0.167,-6.207,1.0,0.335,90.059,0.611
3a0Wh4w8gkib4KRfWGfG0P,baton rouge rap,rap,0,0,127983,0.752,0.653,0.0,0.125,-4.607,0.0,0.293,165.046,0.569
2rjjNUYONZqC7wSd1i6OFq,dance pop,pop,1,70,159011,0.668,0.892,0.0,0.735,-3.001,0.0,0.0645,95.927,0.478
4NY4FeAJyTd0fkkMI0POPn,melodic rap,rap,0,52,162279,0.632,0.697,0.0,0.156,-4.659,1.0,0.438,83.505,0.526
0dADaRjZfWrrXPAPr7qe75,melodic rap,rap,0,49,152155,0.753,0.53,1.36e-05,0.112,-4.196,1.0,0.16,138.977,0.385
33miN56mlzov08gZ89H6qF,dark trap,rap,0,0,133746,0.69,0.389,0.0,0.0501,-8.96,0.0,0.127,79.003,0.135
5IhS1ig4KRhO4TXH3uspCa,melodic rap,rap,0,54,201622,0.549,0.456,0.0,0.101,-10.5,1.0,0.55,117.284,0.297
6ap9lSRJ0iLriGLqoJ44cq,cali rap,rap,0,80,112493,0.686,0.541,0.0,0.0675,-4.993,0.0,0.0493,120.082,0.724
0oufSLnKQDoBFX5mgkDCgR,dmv rap,rap,0,81,158420,0.764,0.394,8.71e-05,0.119,-8.559,1.0,0.154,92.011,0.471
2VxeLyX666F8uXCJ0dZF8B,dance pop,pop,1,86,215733,0.572,0.385,0.0,0.231,-6.362,1.0,0.0308,95.799,0.323
22LAwLoDA5b4AaGSkg6bKW,melodic rap,rap,0,83,162546,0.774,0.554,0.0,0.132,-7.909,1.0,0.0383,99.034,0.349
3IB5qOeMayvpOdHxYCL5tZ,k-pop,pop,1,67,246816,0.591,0.848,0.0,0.372,-4.397,0.0,0.0828,105.922,0.386
6XXYdF6pJR1K3wKvuxmu7n,dance pop,pop,1,69,226002,0.71,0.808,0.000773,0.0734,-6.703,0.0,0.0433,99.989,0.392
1iCJrfkx5U4DtmkazBSYVG,k-pop,pop,1,0,246380,0.583,0.817,0.0,0.338,-5.146,0.0,0.0987,105.936,0.438
3qHgGyJY4GpXNOK4WL4NSo,baton rouge rap,rap,0,63,156076,0.485,0.814,0.0,0.112,-3.907,1.0,0.138,159.894,0.327
0ono6UCNVZ1XqOm6j78Blu,k-pop,pop,1,78,180220,0.781,0.762,0.0,0.121,-5.188,0.0,0.0626,110.042,0.86
1aKuG1GG76xPLUkjBbQo3W,k-pop,pop,1,74,225012,0.72,0.824,0.0,0.0509,-5.086,0.0,0.128,165.998,0.333
15xT6IkTumRGbbSim0t11u,k-pop,pop,1,0,217404,0.643,0.667,0.0,0.0904,-6.993,0.0,0.152,145.999,0.485
6CeZoh6Oemi28WQRpa004x,melodic rap,rap,0,0,243287,0.78,0.666,1.62e-05,0.147,-6.222,0.0,0.172,145.978,0.537
1TEEi8aHzb4tGcLJdsepb1,k-pop,pop,1,0,234457,0.674,0.64,0.0,0.0925,-5.139,0.0,0.0339,99.908,0.664
7MYFKS7XpVz1JQDK38pr8N,baton rouge rap,rap,0,58,127983,0.752,0.653,0.0,0.125,-4.607,0.0,0.293,165.046,0.569
2rk5DdEFF6wJ13Wrwm2sy6,k-pop,pop,1,0,250295,0.566,0.548,0.0,0.11,-6.456,1.0,0.0579,157.999,0.196
3bSrpGWHrMlwZ0TdBMXv1p,k-pop,pop,1,0,233265,0.589,0.696,0.0,0.0808,-7.981,1.0,0.0725,134.953,0.332
5LCP80MqF8AqHi0WZZGuwJ,k-pop,pop,1,0,199338,0.55,0.747,0.0,0.0536,-5.211,1.0,0.0407,79.98,0.648
3bHKTyjnhkhCOpTDYTMZmN,k-pop,pop,1,0,261542,0.526,0.575,0.0,0.108,-5.215,0.0,0.0309,84.047,0.19
0KVEBQA98JvkmB5ZydQ13k,baton rouge rap,rap,0,58,175339,0.506,0.787,0.0,0.112,-6.634,1.0,0.161,99.956,0.333
1aMokXl3uKDvCh4BBcjFOA,baton rouge rap,rap,0,68,185745,0.708,0.654,0.0,0.208,-6.76,0.0,0.369,168.032,0.697
1xfXXujIlLZAx5wpu46Nyk,k-pop,pop,1,74,208589,0.703,0.646,0.0,0.191,-6.658,1.0,0.0596,141.87,0.64
7MZF7YLxOP2to9iblSulLc,electropop,pop,1,1,252337,0.702,0.508,0.0,0.108,-7.105,1.0,0.035,82.008,0.143
5YEAvnL3klXUE7etBXvMlp,baton rouge rap,rap,0,57,146802,0.652,0.798,0.0,0.118,-5.347,0.0,0.333,169.857,0.608
07KegcFokV4bBD1GvO1j6L,k-pop,pop,1,0,237540,0.661,0.84,0.0,0.287,-4.805,1.0,0.116,91.457,0.524
2Nib4r0saYQf2pUV4RFDhl,k-pop,pop,1,71,259821,0.385,0.798,0.0,0.181,-6.439,0.0,0.483,149.756,0.141
5KawlOMHjWeUjQtnuRs22c,k-pop,pop,1,84,229773,0.645,0.862,0.0,0.192,-4.757,0.0,0.0965,119.991,0.798
2ezpl1QGsrICxQwl039Yoe,k-pop,pop,1,0,196198,0.808,0.903,0.000233,0.0993,-3.106,1.0,0.0958,116.988,0.473
37LWyqxXEUrjMxrhPlAiNF,baton rouge rap,rap,0,51,141270,0.6,0.654,0.0,0.132,-4.8,0.0,0.222,157.8,0.419
6fEdWrEYspdneQMNIT33I4,baton rouge rap,rap,0,55,178655,0.782,0.67,0.0,0.0956,-4.332,0.0,0.358,172.006,0.745
4RhRDVXc3xFojyyjyh1jmN,baton rouge rap,rap,0,55,175527,0.768,0.565,0.0,0.277,-7.203,0.0,0.0525,129.866,0.307
2OUY5NdALupSoIQN9ZBH1a,baton rouge rap,rap,0,61,138683,0.682,0.809,0.0,0.217,-4.331,0.0,0.378,180.088,0.812
2tDrlnQWiCDis4H8RT0W2h,pop,pop,1,3,195396,0.758,0.666,0.00418,0.33,-8.086,1.0,0.14,162.083,0.701
3ug164pc9RGmq4TM6x61vJ,baton rouge rap,rap,0,51,150980,0.537,0.651,0.0,0.259,-6.49,1.0,0.249,150.277,0.288
1UDHnxlf1NFpbwFJOEVh2Z,melodic rap,rap,0,0,238289,0.851,0.537,0.0,0.297,-6.98,0.0,0.174,149.229,0.211
7HjRPlzOwN72D8gjn9zURA,baton rouge rap,rap,0,52,169930,0.684,0.64,0.0,0.24,-5.035,1.0,0.336,159.874,0.47
1m5ThpiPCchWtaBIAnNfz8,baton rouge rap,rap,0,52,213626,0.736,0.594,0.0,0.061,-6.459,0.0,0.38,163.948,0.905
2isSdmQfVv32j2haL6hk9x,k-pop,pop,1,71,171023,0.469,0.87,0.0,0.313,-4.475,0.0,0.342,86.622,0.652
2QyuXBcV1LJ2rq01KhreMF,k-pop,pop,1,80,246380,0.583,0.817,0.0,0.338,-5.146,0.0,0.0987,105.936,0.438
3op7HNwLli54MBjFGzIlZO,k-pop,pop,1,73,217404,0.643,0.667,0.0,0.0904,-6.993,0.0,0.152,145.999,0.485
4vTgx6h4seHvkuFh84JXYP,k-pop,pop,1,76,234457,0.674,0.64,0.0,0.0925,-5.139,0.0,0.0339,99.908,0.664
3bkkMZEAhx7rTVz1C0itRQ,k-pop,pop,1,74,198260,0.719,0.758,0.0,0.129,-5.167,0.0,0.0851,147.023,0.49
4AlihYDqxXshKhvh5tnMfP,k-pop,pop,1,75,250295,0.566,0.548,0.0,0.11,-6.456,1.0,0.0579,157.999,0.196
7w05lsU2VLSeiT8Nukrv5M,k-pop,pop,1,75,199338,0.55,0.747,0.0,0.0536,-5.211,1.0,0.0407,79.98,0.648
4BKOjYosPhw334moS3wlbO,k-pop,pop,1,74,233265,0.589,0.696,0.0,0.0808,-7.981,1.0,0.0725,134.953,0.332
44WLOqH7QayQOQdeUHeKUK,k-pop,pop,1,75,261542,0.526,0.575,0.0,0.108,-5.215,0.0,0.0309,84.047,0.19
3r9FFjLrAIQjoR8pSHVPC9,k-pop,pop,1,72,196198,0.808,0.903,0.000233,0.0993,-3.106,1.0,0.0958,116.988,0.473
37TSJmYKLxXmx8OehFpqMN,k-pop,pop,1,69,237540,0.661,0.84,0.0,0.287,-4.805,1.0,0.116,91.457,0.524
24Yi9hE78yPEbZ4kxyoXAI,melodic rap,rap,0,89,176840,0.77,0.724,0.0107,0.353,-5.484,1.0,0.0495,121.975,0.898
463PQggkmk5tTw8ug0ahOX,pop,pop,1,73,188186,0.76,0.607,0.0,0.132,-6.274,1.0,0.0964,105.979,0.709
4EivmOT13NMpNSfTKn9p4s,dance pop,pop,1,81,163173,0.879,0.499,0.0,0.0967,-6.027,0.0,0.18,106.043,0.405
2kJu14V7hbZw3I4K8L8SXb,dance pop,pop,1,40,193530,0.676,0.815,0.00041,0.275,-4.294,1.0,0.0625,117.973,0.796
4MdcsdRj7i8eBm0qFjO4L4,dance pop,pop,1,0,226002,0.71,0.808,0.000773,0.0734,-6.703,0.0,0.0433,99.989,0.392
5awaEIMiJboRO7ycF6UOot,melodic rap,rap,0,58,223275,0.904,0.492,0.364,0.125,-9.657,1.0,0.155,149.982,0.257
5T9S5x5hEOvgGKWysm683a,electropop,pop,1,0,174520,0.802,0.272,0.0,0.403,-10.563,1.0,0.412,68.969,0.669
4RVtBlHFKj51Ipvpfv5ER4,dance pop,pop,1,78,174062,0.573,0.739,0.0,0.175,-5.455,1.0,0.0581,120.077,0.363
7E91ECLi2J4L21tEX0RBHn,modern alternative pop,pop,1,3,192570,0.677,0.878,0.0,0.154,-3.497,0.0,0.213,90.048,0.227
5raTDhlbxFDnpn89bxArdH,melodic rap,rap,0,72,212354,0.719,0.611,0.0,0.155,-5.01,0.0,0.0403,129.962,0.489
7hav1MHURQf5SAoPk0egqh,melodic rap,rap,0,73,210261,0.772,0.634,0.0,0.432,-6.101,0.0,0.212,160.052,0.671
6CUP2khYzdphXebxVTfPE3,melodic rap,rap,0,71,195299,0.855,0.676,0.0,0.144,-5.736,1.0,0.325,133.082,0.509
5egD7A5x9AHdVO2fMo3Wbo,melodic rap,rap,0,69,195692,0.903,0.535,0.0,0.0851,-6.238,1.0,0.286,130.117,0.157
1jDbQz6tr52WgScCTXMnaN,melodic rap,rap,0,62,227474,0.741,0.599,0.0,0.785,-6.672,0.0,0.419,139.891,0.276
6vxU64pcIuQ38O015Zy4qj,melodic rap,rap,0,67,213884,0.929,0.563,0.0,0.244,-7.428,1.0,0.49,129.957,0.353
1xcOYJxDa5pObgxY1r0I9c,melodic rap,rap,0,65,211882,0.858,0.547,0.0,0.104,-5.822,1.0,0.29,128.02,0.303
6YAxCn4juTWn5hWl2hzHGw,melodic rap,rap,0,64,196638,0.842,0.556,0.0,0.204,-6.793,1.0,0.442,118.836,0.306
3kW4z2pIj5VY5fLjBrMRL5,melodic rap,rap,0,78,234626,0.775,0.72,0.0,0.114,-5.353,0.0,0.193,155.086,0.49
4YcWzLSnGqLjSCycuSMHnn,melodic rap,rap,0,70,233333,0.786,0.683,0.0,0.706,-5.397,1.0,0.205,126.002,0.57
25B5fGr9K0VdZJiRFsnMO4,melodic rap,rap,0,66,195058,0.748,0.771,0.0,0.135,-4.156,1.0,0.15,142.086,0.792
2oHDJHNondITqbl8xZ9vPn,melodic rap,rap,0,67,192705,0.776,0.752,0.0,0.33,-4.711,0.0,0.193,140.013,0.716
46mT9NR7N9Zf5MolcrBgE3,melodic rap,rap,0,62,212821,0.702,0.768,0.0,0.105,-4.055,1.0,0.0669,70.056,0.574
3BYIzNZ3t9lRQCACXSMLrT,melodic rap,rap,0,67,188800,0.775,0.757,0.0,0.148,-4.139,1.0,0.175,142.933,0.562
4wBcaYqLPm7EtDVoJQORU4,melodic rap,rap,0,62,194451,0.734,0.703,1.99e-06,0.413,-6.256,1.0,0.355,151.923,0.608
5KlPy74NOEAt8jC3FYURnQ,melodic rap,rap,0,57,181161,0.619,0.784,2.85e-06,0.315,-6.11,1.0,0.123,156.035,0.471
7gHZGXSJzM29WA384suYY2,melodic rap,rap,0,61,238425,0.803,0.719,0.0,0.425,-4.485,1.0,0.392,129.945,0.549
2IHLaN6wwYKQ3S24NsQqpA,dance pop,pop,1,76,203672,0.664,0.561,0.0,0.0764,-7.031,1.0,0.0495,150.093,0.713
2ajzBr7vwHTEBeqDzcsNRC,melodic rap,rap,0,71,212354,0.712,0.598,0.0,0.154,-5.368,0.0,0.0388,130.007,0.504
2fOlBMkWR7lXJfqp5VTbDG,melodic rap,rap,0,67,198912,0.879,0.448,0.0,0.224,-8.57,0.0,0.222,136.985,0.278
1E3VQQWFQAPJkXfYHjqWoI,houston rap,rap,0,76,176749,0.863,0.633,0.0,0.285,-5.002,0.0,0.287,163.991,0.545
5RsKelNxucrDxgMbZ3vd3W,dance pop,pop,1,75,160465,0.716,0.563,0.0,0.119,-5.486,1.0,0.0425,86.005,0.495
